Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,State,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
O00885,2025-05-08,C0463,Meena Verma,P9667,Mixer Grinder,Home & Kitchen,East,Jharkhand,5,3037.78,0.15,12910.56,9586.15,3324.41,Cash
O00886,2025-10-07,C0335,Sneha Das,P4870,Smartwatch,Electronics,West,Madhya Pradesh,4,6681.84,0.1,24054.62,16492.7,7561.92,Credit Card
O00887,2026-01-11,C0202,Vijay Das,P9007,Jeans,Clothing,South,Kerala,1,1508.47,0.1,1357.62,973.37,384.25,Credit Card
O00888,2026-05-08,C0317,Karthik Sharma,P6547,Shoes,Clothing,North,Punjab,3,3925.57,0.15,10010.2,8046.18,1964.02,UPI
O00889,2025-12-20,C0982,Vijay Patel,P0649,Sofa,Furniture,North,Rajasthan,4,34020.78,0.1,122474.81,83936.65,38538.16,UPI
O00890,2026-02-20,C0419,Arun Rao,P5533,Shampoo,Beauty,North,Delhi,7,1018.74,0.0,7131.18,5603.95,1527.23,UPI
O00891,2025-07-08,C1061,Rahul Verma,P1077,Skin Care Set,Beauty,South,Andhra Pradesh,6,4148.11,0.1,22399.79,17074.84,5324.95,Debit Card
O00892,2026-04-01,C0799,Sneha Reddy,P9667,Mixer Grinder,Home & Kitchen,North,Punjab,6,5290.59,0.2,25394.83,18410.9,6983.93,Debit Card
O00893,2026-03-20,C0511,Ravi Iyer,P4870,Smartwatch,Electronics,South,Kerala,4,12635.47,0.1,45487.69,26441.15,19046.54,UPI
O00894,2025-08-08,C0609,Divya Nair,P0899,Perfume,Beauty,South,Telangana,6,4664.41,0.0,27986.46,17742.72,10243.74,Credit Card
O00895,2025-10-29,C1063,Rahul Singh,P7291,Jacket,Clothing,South,Karnataka,1,6011.55,0.05,5710.97,4551.1,1159.87,Net Banking
O00896,2025-10-17,C0183,Karthik Sharma,P6547,Shoes,Clothing,South,Kerala,3,1911.04,0.1,5159.81,3836.27,1323.54,Net Banking
O00897,2026-05-18,C0890,Ananya Reddy,P3067,Cookware Set,Home & Kitchen,East,West Bengal,6,3889.42,0.0,23336.52,16465.11,6871.41,Credit Card
O00898,2025-08-13,C0409,Sneha Reddy,P6266,Bookshelf,Furniture,East,Jharkhand,6,2660.64,0.1,14367.46,8550.69,5816.77,UPI
O00899,2025-10-15,C0878,Divya Kumar,P6547,Shoes,Clothing,North,Delhi,7,4027.77,0.1,25374.95,16186.42,9188.53,UPI
O00900,2025-11-24,C0694,Divya Reddy,P9007,Jeans,Clothing,East,West Bengal,7,1579.12,0.1,9948.46,6533.24,3415.22,UPI
O00901,2025-08-10,C0078,Priya Iyer,P2376,Dining Table,Furniture,West,Goa,1,10768.43,0.1,9691.59,5840.25,3851.34,Cash
O00902,2026-04-09,C0363,Sneha Sharma,P9685,Laptop,Electronics,East,Jharkhand,6,55466.88,0.1,299521.15,204978.01,94543.14,Credit Card
O00903,2026-01-10,C1004,Divya Verma,P9685,Laptop,Electronics,North,Uttar Pradesh,6,79821.53,0.1,431036.26,256745.86,174290.4,Credit Card
O00904,2025-07-02,C0861,Divya Sharma,P4870,Smartwatch,Electronics,East,West Bengal,3,15748.57,0.15,40158.85,27920.88,12237.97,Net Banking
O00905,2025-03-13,C0886,Rahul Kumar,P3727,Monitor,Electronics,North,Uttar Pradesh,1,26512.25,0.1,23861.02,17367.64,6493.38,Cash
O00906,2025-06-26,C0834,Sneha Reddy,P6266,Bookshelf,Furniture,North,Delhi,1,7429.45,0.0,7429.45,5224.05,2205.4,Debit Card
O00907,2026-01-13,C0627,Vijay Rao,P4636,Smartphone,Electronics,North,Punjab,4,29770.84,0.15,101220.86,66799.75,34421.11,Debit Card
O00908,2025-04-05,C1170,Karthik Kumar,P7780,Vacuum Cleaner,Home & Kitchen,North,Rajasthan,4,13839.72,0.0,55358.88,38232.0,17126.88,Cash
O00909,2025-06-04,C1123,Sneha Singh,P8699,Coffee Maker,Home & Kitchen,South,Karnataka,3,4910.97,0.0,14732.91,9270.59,5462.32,Debit Card
O00910,2026-03-12,C0072,Vijay Sharma,P8566,Dress,Clothing,East,Odisha,6,4625.42,0.1,24977.27,18218.52,6758.75,Net Banking
O00911,2026-06-19,C0776,Ananya Das,P5057,Headphones,Electronics,South,Telangana,5,6308.19,0.1,28386.86,20601.34,7785.52,UPI
O00912,2025-10-20,C0227,Ananya Patel,P3727,Monitor,Electronics,North,Haryana,5,15986.13,0.15,67941.05,43882.94,24058.11,Cash
O00913,2025-04-17,C1183,Ravi Singh,P1796,Mouse,Electronics,South,Tamil Nadu,2,2447.05,0.2,3915.28,2289.56,1625.72,Credit Card
O00914,2025-10-27,C0386,Vijay Nair,P2376,Dining Table,Furniture,North,Uttar Pradesh,6,21537.7,0.15,109842.27,65922.98,43919.29,Cash
O00915,2025-02-14,C0148,Rahul Das,P4870,Smartwatch,Electronics,East,Odisha,1,3336.99,0.05,3170.14,2457.35,712.79,Debit Card
O00916,2026-03-18,C1052,Meena Singh,P2376,Dining Table,Furniture,South,Karnataka,1,30414.94,0.05,28894.19,19743.44,9150.75,Credit Card
O00917,2025-01-26,C0217,Sneha Das,P0790,Face Cream,Beauty,West,Maharashtra,6,402.92,0.1,2175.77,1336.98,838.79,Debit Card
O00918,2025-11-29,C0565,Rahul Iyer,P7291,Jacket,Clothing,North,Punjab,4,4629.75,0.0,18519.0,11856.54,6662.46,Debit Card
O00919,2025-10-13,C0317,Ravi Sharma,P3067,Cookware Set,Home & Kitchen,East,Odisha,3,3261.26,0.15,8316.21,5441.09,2875.12,Cash
O00920,2026-03-16,C1132,Karthik Kumar,P9685,Laptop,Electronics,East,Jharkhand,7,67682.76,0.15,402712.42,258102.99,144609.43,UPI
O00921,2025-12-25,C0756,Karthik Sharma,P7780,Vacuum Cleaner,Home & Kitchen,South,Tamil Nadu,6,12974.79,0.05,73956.3,48816.16,25140.14,Debit Card
O00922,2025-02-19,C0596,Vijay Reddy,P1796,Mouse,Electronics,East,Jharkhand,2,1870.68,0.0,3741.36,2802.84,938.52,UPI
O00923,2025-03-13,C0880,Divya Kumar,P4333,Desk,Furniture,North,Punjab,7,10693.49,0.1,67368.99,46678.85,20690.14,UPI
O00924,2026-02-26,C0926,Sneha Patel,P3693,Keyboard,Electronics,West,Gujarat,7,4043.02,0.05,26886.08,17725.76,9160.32,Credit Card
O00925,2025-10-21,C1116,Arun Reddy,P7780,Vacuum Cleaner,Home & Kitchen,West,Maharashtra,1,7378.01,0.0,7378.01,5326.64,2051.37,Debit Card
O00926,2025-04-25,C1024,Meena Reddy,P5057,Headphones,Electronics,West,Maharashtra,1,4941.47,0.0,4941.47,3844.72,1096.75,Net Banking
O00927,2025-01-05,C1173,Sneha Singh,P7050,Makeup Kit,Beauty,North,Rajasthan,2,3507.46,0.1,6313.43,4643.21,1670.22,UPI
O00928,2026-05-19,C0930,Priya Iyer,P0790,Face Cream,Beauty,North,Delhi,4,1165.41,0.1,4195.48,2588.42,1607.06,Cash
O00929,2025-09-01,C1060,Priya Rao,P0790,Face Cream,Beauty,South,Andhra Pradesh,7,898.31,0.1,5659.35,3536.97,2122.38,Debit Card
O00930,2025-02-07,C1067,Vijay Sharma,P8566,Dress,Clothing,South,Karnataka,4,4350.92,0.0,17403.68,10440.51,6963.17,UPI
O00931,2025-06-11,C0423,Meena Singh,P8566,Dress,Clothing,West,Madhya Pradesh,7,4291.0,0.15,25531.45,18628.39,6903.06,Credit Card
O00932,2026-04-18,C0975,Ravi Reddy,P3693,Keyboard,Electronics,West,Maharashtra,2,3280.78,0.05,6233.48,4932.75,1300.73,Credit Card
O00933,2026-05-09,C0937,Ravi Das,P6993,Air Fryer,Home & Kitchen,South,Telangana,6,3674.18,0.0,22045.08,15538.5,6506.58,Debit Card
O00934,2026-06-15,C0175,Sneha Verma,P1600,Office Chair,Furniture,North,Punjab,3,6521.23,0.05,18585.51,14840.22,3745.29,Cash
O00935,2025-05-27,C0069,Arun Nair,P0649,Sofa,Furniture,West,Goa,2,43764.56,0.15,74399.75,52679.88,21719.87,Credit Card
O00936,2026-01-04,C1027,Meena Sharma,P3727,Monitor,Electronics,South,Telangana,5,18713.83,0.1,84212.24,64804.25,19407.99,Cash
O00937,2026-05-04,C0329,Sneha Das,P9685,Laptop,Electronics,South,Andhra Pradesh,1,81451.38,0.1,73306.24,43699.86,29606.38,UPI
O00938,2025-03-14,C0009,Ananya Rao,P8566,Dress,Clothing,West,Maharashtra,4,3136.76,0.1,11292.34,8917.04,2375.3,Debit Card
O00939,2026-04-11,C0012,Karthik Das,P3693,Keyboard,Electronics,East,Odisha,6,3918.1,0.1,21157.74,17111.25,4046.49,Cash
O00940,2026-03-20,C1170,Ravi Iyer,P3693,Keyboard,Electronics,South,Tamil Nadu,5,4223.93,0.15,17951.7,10698.11,7253.59,UPI
O00941,2025-11-10,C0023,Ravi Reddy,P9667,Mixer Grinder,Home & Kitchen,North,Rajasthan,3,3535.34,0.05,10075.72,6815.78,3259.94,Debit Card
O00942,2026-04-05,C0801,Priya Singh,P6547,Shoes,Clothing,North,Punjab,3,2113.84,0.15,5390.29,3800.56,1589.73,UPI
O00943,2025-03-20,C0474,Ananya Sharma,P9667,Mixer Grinder,Home & Kitchen,North,Punjab,4,8388.69,0.15,28521.55,23226.69,5294.86,Cash
O00944,2026-06-27,C0898,Arun Singh,P3727,Monitor,Electronics,North,Delhi,5,19020.36,0.0,95101.8,62486.18,32615.62,Debit Card
O00945,2025-06-28,C1037,Ananya Singh,P7780,Vacuum Cleaner,Home & Kitchen,North,Punjab,4,6183.86,0.05,23498.67,14721.64,8777.03,Credit Card
O00946,2025-11-29,C0043,Ananya Iyer,P0790,Face Cream,Beauty,South,Kerala,5,1630.83,0.05,7746.44,6222.83,1523.61,Net Banking
O00947,2025-07-04,C0372,Priya Verma,P0649,Sofa,Furniture,East,Jharkhand,3,25590.34,0.05,72932.47,53061.66,19870.81,Cash
O00948,2026-05-27,C0576,Priya Nair,P0899,Perfume,Beauty,West,Gujarat,6,3354.35,0.05,19119.79,12486.15,6633.64,Credit Card
O00949,2025-09-06,C1193,Divya Kumar,P0649,Sofa,Furniture,North,Haryana,2,45983.51,0.05,87368.67,70491.51,16877.16,Cash
O00950,2025-06-16,C0249,Vijay Das,P3693,Keyboard,Electronics,West,Goa,7,4718.6,0.05,31378.69,22257.43,9121.26,Credit Card
O00951,2026-01-13,C0718,Priya Verma,P6993,Air Fryer,Home & Kitchen,South,Telangana,7,3528.8,0.0,24701.6,18503.98,6197.62,UPI
O00952,2025-03-22,C0775,Rahul Singh,P5057,Headphones,Electronics,South,Karnataka,4,3232.56,0.05,12283.73,8527.64,3756.09,Debit Card
O00953,2026-04-10,C0062,Sneha Kumar,P1600,Office Chair,Furniture,South,Kerala,5,15080.97,0.0,75404.85,56862.72,18542.13,Credit Card
O00954,2026-06-10,C0757,Sneha Iyer,P7087,Tablet,Electronics,West,Maharashtra,4,15733.86,0.0,62935.44,36840.39,26095.05,Debit Card
O00955,2025-02-17,C0366,Priya Patel,P1796,Mouse,Electronics,North,Haryana,1,644.17,0.1,579.75,380.33,199.42,UPI
O00956,2026-02-14,C0900,Priya Rao,P0899,Perfume,Beauty,South,Tamil Nadu,1,1107.94,0.2,886.35,571.06,315.29,Credit Card
O00957,2025-07-12,C0583,Ravi Das,P7087,Tablet,Electronics,South,Andhra Pradesh,2,33183.47,0.1,59730.25,39864.48,19865.77,Debit Card
O00958,2026-06-13,C0340,Arun Rao,P6266,Bookshelf,Furniture,South,Karnataka,5,8736.48,0.0,43682.4,34057.12,9625.28,UPI
O00959,2025-07-21,C0464,Arun Kumar,P9007,Jeans,Clothing,North,Rajasthan,6,979.57,0.05,5583.55,3906.65,1676.9,Net Banking
O00960,2025-04-14,C1105,Arun Das,P8699,Coffee Maker,Home & Kitchen,West,Maharashtra,1,9612.32,0.0,9612.32,7881.26,1731.06,Net Banking
O00961,2025-12-16,C0272,Divya Rao,P0649,Sofa,Furniture,South,Telangana,6,48443.67,0.1,261595.82,209296.25,52299.57,Debit Card
O00962,2026-05-21,C0059,Karthik Rao,P4333,Desk,Furniture,South,Andhra Pradesh,6,15181.67,0.05,86535.52,58017.34,28518.18,Debit Card
O00963,2025-05-02,C0406,Meena Das,P9007,Jeans,Clothing,North,Uttar Pradesh,6,2266.78,0.15,11560.58,8356.54,3204.04,Credit Card
O00964,2025-12-02,C0308,Karthik Rao,P7087,Tablet,Electronics,West,Gujarat,1,15303.41,0.15,13007.9,9747.45,3260.45,Debit Card
O00965,2025-04-27,C0618,Priya Singh,P8566,Dress,Clothing,South,Andhra Pradesh,2,2631.97,0.0,5263.94,4084.76,1179.18,Credit Card
O00966,2025-06-18,C1141,Rahul Das,P6547,Shoes,Clothing,East,West Bengal,7,2944.28,0.05,19579.46,13737.06,5842.4,UPI
O00967,2026-06-11,C0360,Arun Rao,P8566,Dress,Clothing,North,Punjab,1,2166.31,0.0,2166.31,1701.15,465.16,Credit Card
O00968,2025-07-08,C0744,Karthik Das,P9007,Jeans,Clothing,North,Rajasthan,1,2885.11,0.1,2596.6,1853.0,743.6,Credit Card
O00969,2025-01-17,C0210,Rahul Sharma,P0649,Sofa,Furniture,North,Delhi,5,36538.86,0.15,155290.16,107666.94,47623.22,Credit Card
O00970,2025-05-15,C0581,Karthik Patel,P1101,T-Shirt,Clothing,South,Kerala,3,1550.31,0.05,4418.38,3582.77,835.61,Net Banking
O00971,2025-10-21,C0172,Rahul Patel,P2376,Dining Table,Furniture,West,Madhya Pradesh,4,14330.12,0.1,51588.43,33102.0,18486.43,Net Banking
O00972,2025-09-03,C1057,Ravi Kumar,P3693,Keyboard,Electronics,North,Uttar Pradesh,2,1628.53,0.0,3257.06,2133.3,1123.76,UPI
O00973,2025-09-17,C0297,Vijay Nair,P6547,Shoes,Clothing,West,Maharashtra,5,5242.4,0.0,26212.0,15238.95,10973.05,Cash
O00974,2026-04-11,C0522,Vijay Sharma,P1796,Mouse,Electronics,West,Madhya Pradesh,4,1114.76,0.1,4013.14,2900.62,1112.52,Credit Card
O00975,2025-11-29,C0547,Vijay Rao,P4870,Smartwatch,Electronics,North,Punjab,1,11444.7,0.15,9728.0,7658.56,2069.44,Debit Card
O00976,2025-05-08,C0853,Ananya Rao,P7087,Tablet,Electronics,North,Punjab,4,12567.84,0.1,45244.22,33426.52,11817.7,Debit Card
O00977,2025-01-11,C1146,Ravi Singh,P5533,Shampoo,Beauty,South,Karnataka,4,232.62,0.15,790.91,634.45,156.46,Net Banking
O00978,2025-08-16,C0639,Meena Sharma,P6993,Air Fryer,Home & Kitchen,West,Maharashtra,6,4286.72,0.1,23148.29,14206.55,8941.74,UPI
O00979,2026-02-24,C0762,Divya Singh,P5533,Shampoo,Beauty,West,Madhya Pradesh,4,904.28,0.05,3436.26,2618.79,817.47,Net Banking
O00980,2025-09-07,C0799,Meena Verma,P1077,Skin Care Set,Beauty,South,Andhra Pradesh,1,4327.64,0.1,3894.88,2833.58,1061.3,UPI
O00981,2026-01-06,C0211,Ravi Kumar,P9685,Laptop,Electronics,West,Goa,2,70178.97,0.0,140357.94,99759.24,40598.7,Credit Card
O00982,2025-03-03,C0619,Divya Rao,P7291,Jacket,Clothing,West,Maharashtra,5,6361.22,0.05,30215.8,20906.7,9309.1,Net Banking
O00983,2026-06-25,C0013,Vijay Sharma,P7050,Makeup Kit,Beauty,East,Odisha,7,763.82,0.15,4544.73,3164.37,1380.36,Net Banking
O00984,2025-07-12,C0198,Vijay Patel,P3727,Monitor,Electronics,North,Delhi,4,14731.26,0.0,58925.04,40055.52,18869.52,Cash
O00985,2025-08-08,C1190,Meena Singh,P5057,Headphones,Electronics,South,Andhra Pradesh,7,2521.26,0.15,15001.5,10361.15,4640.35,UPI
O00986,2025-12-01,C0352,Arun Das,P9685,Laptop,Electronics,South,Tamil Nadu,2,58964.3,0.1,106135.74,73004.65,33131.09,UPI
O00987,2025-02-03,C0583,Arun Reddy,P1077,Skin Care Set,Beauty,West,Goa,5,5028.15,0.0,25140.75,15131.22,10009.53,UPI
O00988,2026-03-26,C0452,Rahul Sharma,P1796,Mouse,Electronics,North,Rajasthan,2,1553.66,0.1,2796.59,1630.93,1165.66,Debit Card
O00989,2026-02-23,C1060,Karthik Nair,P3693,Keyboard,Electronics,South,Tamil Nadu,3,3108.02,0.05,8857.86,6512.31,2345.55,Net Banking
O00990,2025-09-10,C0783,Rahul Nair,P7780,Vacuum Cleaner,Home & Kitchen,North,Haryana,4,12650.83,0.0,50603.32,30075.1,20528.22,Cash
O00991,2026-02-12,C1055,Ananya Patel,P3727,Monitor,Electronics,West,Maharashtra,7,17607.57,0.1,110927.69,64979.98,45947.71,Credit Card
O00992,2025-10-16,C0140,Ravi Nair,P7291,Jacket,Clothing,South,Telangana,4,3896.95,0.15,13249.63,10705.38,2544.25,Cash
O00993,2025-11-03,C0021,Karthik Reddy,P7050,Makeup Kit,Beauty,West,Goa,1,2156.65,0.05,2048.82,1606.91,441.91,Credit Card
O00994,2026-03-02,C0191,Divya Das,P7087,Tablet,Electronics,West,Gujarat,2,19167.58,0.1,34501.64,23029.5,11472.14,Credit Card
O00995,2025-01-30,C1079,Arun Sharma,P3727,Monitor,Electronics,West,Maharashtra,1,16281.96,0.15,13839.67,10864.48,2975.19,Net Banking
O00996,2025-06-21,C0207,Karthik Sharma,P7087,Tablet,Electronics,North,Haryana,5,38855.67,0.0,194278.35,139699.27,54579.08,Cash
O00997,2025-06-17,C1075,Meena Kumar,P4636,Smartphone,Electronics,North,Delhi,7,62350.78,0.1,392809.91,316485.5,76324.41,Cash
O00998,2025-07-20,C0969,Divya Das,P6266,Bookshelf,Furniture,South,Karnataka,7,8046.42,0.1,50692.45,41448.48,9243.97,Credit Card
O00999,2026-03-22,C0904,Arun Reddy,P9685,Laptop,Electronics,South,Andhra Pradesh,7,80057.37,0.05,532381.51,371141.48,161240.03,Credit Card
O01000,2025-09-18,C0850,Karthik Reddy,P5057,Headphones,Electronics,West,Gujarat,3,3965.28,0.0,11895.84,9501.96,2393.88,Net Banking
O01001,2026-03-13,C0923,Arun Kumar,P4636,Smartphone,Electronics,East,West Bengal,5,38088.87,0.15,161877.7,104997.26,56880.44,Net Banking
O01002,2025-12-09,C1079,Meena Nair,P4333,Desk,Furniture,East,Jharkhand,3,5207.27,0.1,14059.63,9483.67,4575.96,Debit Card
O01003,2025-10-28,C0214,Priya Patel,P8566,Dress,Clothing,South,Telangana,6,1923.87,0.15,9811.74,6093.51,3718.23,Debit Card
O01004,2025-09-10,C0987,Ananya Reddy,P8566,Dress,Clothing,South,Telangana,1,4883.9,0.2,3907.12,2809.68,1097.44,Net Banking
O01005,2026-05-22,C1054,Rahul Nair,P4870,Smartwatch,Electronics,East,West Bengal,1,10960.82,0.05,10412.78,6666.41,3746.37,Cash
O01006,2025-03-18,C0122,Vijay Iyer,P5533,Shampoo,Beauty,South,Telangana,7,1066.79,0.05,7094.15,4189.88,2904.27,Cash
O01007,2025-04-24,C1120,Ananya Nair,P6993,Air Fryer,Home & Kitchen,South,Andhra Pradesh,2,3954.02,0.1,7117.24,4208.96,2908.28,Cash
O01008,2025-08-01,C0811,Priya Iyer,P8699,Coffee Maker,Home & Kitchen,North,Rajasthan,5,2583.99,0.05,12273.95,7507.25,4766.7,UPI
O01009,2025-05-12,C0898,Sneha Sharma,P4333,Desk,Furniture,South,Andhra Pradesh,3,5462.14,0.0,16386.42,13256.97,3129.45,Cash
O01010,2026-02-20,C0016,Sneha Rao,P8699,Coffee Maker,Home & Kitchen,West,Maharashtra,3,9586.27,0.1,25882.93,18752.3,7130.63,Net Banking
O01011,2026-01-04,C0704,Karthik Verma,P9007,Jeans,Clothing,North,Rajasthan,1,2737.87,0.1,2464.08,1516.9,947.18,UPI
O01012,2025-04-22,C1169,Priya Rao,P3067,Cookware Set,Home & Kitchen,East,West Bengal,2,2905.05,0.15,4938.58,3342.66,1595.92,Credit Card
O01013,2026-06-12,C0641,Rahul Verma,P7050,Makeup Kit,Beauty,East,Jharkhand,5,2926.9,0.1,13171.05,8224.85,4946.2,Cash
O01014,2025-04-01,C0079,Vijay Nair,P7087,Tablet,Electronics,West,Madhya Pradesh,6,13041.06,0.05,74334.04,43425.38,30908.66,Debit Card
O01015,2025-02-07,C1141,Arun Rao,P6266,Bookshelf,Furniture,North,Delhi,2,7988.75,0.0,15977.5,10932.0,5045.5,Cash
O01016,2025-02-15,C0082,Priya Sharma,P0790,Face Cream,Beauty,East,Jharkhand,3,1421.02,0.1,3836.75,2859.42,977.33,Net Banking
O01017,2025-08-16,C0915,Karthik Rao,P2376,Dining Table,Furniture,North,Punjab,7,34746.06,0.05,231061.3,169180.98,61880.32,Credit Card
O01018,2026-01-16,C0295,Sneha Nair,P6547,Shoes,Clothing,North,Delhi,2,5207.05,0.0,10414.1,8158.59,2255.51,Credit Card
O01019,2025-11-25,C0010,Meena Singh,P3693,Keyboard,Electronics,North,Uttar Pradesh,6,1012.88,0.0,6077.28,4131.46,1945.82,Debit Card
O01020,2026-01-13,C0085,Meena Kumar,P5533,Shampoo,Beauty,South,Karnataka,6,646.26,0.1,3489.8,2090.77,1399.03,UPI
O01021,2025-11-20,C0727,Priya Kumar,P7291,Jacket,Clothing,North,Uttar Pradesh,1,5101.15,0.15,4335.98,2958.42,1377.56,Cash
O01022,2025-12-08,C0039,Rahul Kumar,P5533,Shampoo,Beauty,North,Punjab,6,754.19,0.1,4072.63,2770.18,1302.45,Debit Card
O01023,2025-02-01,C0910,Divya Singh,P4333,Desk,Furniture,South,Tamil Nadu,4,11143.0,0.15,37886.2,29878.63,8007.57,Cash
O01024,2026-06-28,C0095,Arun Das,P1101,T-Shirt,Clothing,South,Kerala,7,693.69,0.1,4370.25,3424.78,945.47,Debit Card
O01025,2025-08-08,C0316,Meena Singh,P7087,Tablet,Electronics,East,Bihar,5,39663.8,0.1,178487.1,128157.44,50329.66,UPI
O01026,2025-01-15,C0056,Divya Patel,P6547,Shoes,Clothing,North,Haryana,2,2848.47,0.05,5412.09,4127.62,1284.47,Net Banking
O01027,2025-05-31,C0112,Meena Verma,P8699,Coffee Maker,Home & Kitchen,East,West Bengal,4,9738.56,0.05,37006.53,22455.3,14551.23,Net Banking
O01028,2026-01-07,C0303,Ananya Reddy,P7087,Tablet,Electronics,West,Madhya Pradesh,2,36734.31,0.0,73468.62,48599.31,24869.31,Debit Card
O01029,2025-06-15,C1134,Rahul Iyer,P4636,Smartphone,Electronics,North,Rajasthan,7,24629.81,0.1,155167.8,121821.56,33346.24,Cash
O01030,2026-01-13,C0504,Arun Kumar,P6993,Air Fryer,Home & Kitchen,South,Karnataka,4,4309.65,0.0,17238.6,13238.27,4000.33,Net Banking
O01031,2026-02-27,C0804,Vijay Rao,P4333,Desk,Furniture,North,Punjab,2,14625.52,0.05,27788.49,18944.41,8844.08,Net Banking
O01032,2026-01-04,C0244,Vijay Verma,P0899,Perfume,Beauty,North,Delhi,7,1657.82,0.05,11024.5,7691.62,3332.88,Net Banking
O01033,2025-08-09,C0518,Divya Rao,P6266,Bookshelf,Furniture,East,Odisha,3,8141.78,0.0,24425.34,19372.28,5053.06,Credit Card
O01034,2025-09-05,C0926,Rahul Rao,P1101,T-Shirt,Clothing,North,Uttar Pradesh,1,1721.91,0.1,1549.72,1012.49,537.23,Debit Card
O01035,2025-03-31,C0069,Rahul Sharma,P3693,Keyboard,Electronics,East,Bihar,7,1750.19,0.05,11638.76,9161.25,2477.51,Debit Card
O01036,2025-12-31,C1140,Divya Sharma,P8566,Dress,Clothing,South,Tamil Nadu,2,1522.94,0.0,3045.88,2246.32,799.56,UPI
O01037,2025-10-10,C1097,Karthik Patel,P0899,Perfume,Beauty,North,Haryana,6,1252.57,0.0,7515.42,5871.19,1644.23,Cash
O01038,2025-08-05,C0992,Vijay Nair,P5057,Headphones,Electronics,North,Punjab,1,4159.79,0.0,4159.79,2462.52,1697.27,Net Banking
O01039,2025-10-15,C0400,Priya Nair,P4333,Desk,Furniture,North,Uttar Pradesh,2,6551.91,0.0,13103.82,9799.07,3304.75,Net Banking
O01040,2026-04-21,C0897,Sneha Reddy,P0790,Face Cream,Beauty,North,Delhi,7,1377.3,0.05,9159.04,5532.43,3626.61,Credit Card
O01041,2025-04-24,C0339,Priya Singh,P0649,Sofa,Furniture,West,Gujarat,5,35130.13,0.2,140520.52,115184.67,25335.85,Net Banking
O01042,2025-08-24,C0763,Meena Verma,P7780,Vacuum Cleaner,Home & Kitchen,North,Uttar Pradesh,6,15162.7,0.05,86427.39,62039.73,24387.66,Cash
O01043,2026-05-24,C1001,Arun Verma,P5533,Shampoo,Beauty,South,Telangana,1,596.79,0.05,566.95,352.28,214.67,Debit Card
O01044,2025-02-09,C0986,Ravi Singh,P9007,Jeans,Clothing,South,Kerala,5,3363.77,0.05,15977.91,9492.65,6485.26,UPI
O01045,2025-08-24,C0784,Karthik Nair,P3693,Keyboard,Electronics,West,Maharashtra,2,4506.01,0.0,9012.02,5590.53,3421.49,Debit Card
O01046,2025-10-10,C0113,Vijay Reddy,P5533,Shampoo,Beauty,South,Andhra Pradesh,2,545.58,0.0,1091.16,799.44,291.72,Cash
O01047,2025-04-08,C1180,Priya Verma,P1101,T-Shirt,Clothing,South,Karnataka,5,904.13,0.0,4520.65,3376.46,1144.19,Net Banking
O01048,2026-05-21,C0596,Meena Singh,P7780,Vacuum Cleaner,Home & Kitchen,East,Bihar,2,17661.16,0.0,35322.32,27456.51,7865.81,Debit Card
O01049,2026-06-07,C0181,Karthik Das,P3693,Keyboard,Electronics,West,Madhya Pradesh,2,2632.21,0.1,4737.98,3456.94,1281.04,Net Banking
O01050,2025-09-14,C0015,Priya Iyer,P8699,Coffee Maker,Home & Kitchen,South,Telangana,7,3357.18,0.1,21150.23,16622.36,4527.87,Cash
O01051,2026-03-31,C1151,Ananya Sharma,P9667,Mixer Grinder,Home & Kitchen,East,Jharkhand,1,5862.36,0.0,5862.36,4549.06,1313.3,Debit Card
O01052,2025-05-25,C0508,Arun Das,P1796,Mouse,Electronics,West,Goa,7,2907.72,0.0,20354.04,11894.58,8459.46,Credit Card
O01053,2025-06-25,C1047,Ravi Kumar,P3727,Monitor,Electronics,South,Andhra Pradesh,4,23792.52,0.1,85653.07,51625.2,34027.87,Cash
O01054,2025-06-25,C0329,Arun Kumar,P7050,Makeup Kit,Beauty,North,Uttar Pradesh,4,4468.79,0.0,17875.16,12384.98,5490.18,Cash
O01055,2025-04-16,C0196,Arun Kumar,P3067,Cookware Set,Home & Kitchen,West,Maharashtra,4,4054.49,0.05,15407.06,12608.54,2798.52,Cash
O01056,2025-10-12,C0372,Ananya Iyer,P8566,Dress,Clothing,West,Goa,7,4025.78,0.05,26771.44,19115.7,7655.74,Credit Card
O01057,2025-08-01,C0100,Divya Reddy,P9685,Laptop,Electronics,West,Madhya Pradesh,3,68090.54,0.1,183844.46,142718.36,41126.1,Net Banking
O01058,2026-03-31,C0542,Priya Rao,P4870,Smartwatch,Electronics,South,Kerala,2,16752.72,0.1,30154.9,18214.03,11940.87,Net Banking
O01059,2026-02-01,C0335,Ravi Nair,P6993,Air Fryer,Home & Kitchen,South,Kerala,3,11175.51,0.15,28497.55,18677.81,9819.74,Net Banking
O01060,2025-01-13,C1094,Sneha Verma,P6993,Air Fryer,Home & Kitchen,North,Uttar Pradesh,5,10537.44,0.1,47418.48,32959.42,14459.06,UPI
O01061,2025-09-17,C0610,Karthik Rao,P3067,Cookware Set,Home & Kitchen,West,Maharashtra,4,4617.34,0.05,17545.89,12146.79,5399.1,Cash
